COUNTY,ROUTE,SEGMENT,DATA_YEAR,TOTAL_CRASH,FATAL,FATAL_MAJ,INJURY,FATAL_INJ,PDO,LENGTH_MI_YR,LENGTH_FT_YR,AADT,BEG_MP,END_MP,TravelWayWidth,LANES,SPEED,LeftShldPave,RtshldPave,COUNTY_NAME,RHR,PASS_ZONE,CL_RS,SH_RS,ACCESS_PTS,NO_INTS,NO_CURVES,AVG_D,AccessDensity
3,56,322,2011,0,0,0,0,0,0,0.582386364,3075,3804,12.36969697,12.95208333,22,2,55,5,8,ARMSTRONG     ,3,1,1,0,8,1,1,2.149461055,13.73658537
3,56,322,2012,1,0,0,1,1,0,0.582386364,3075,3804,12.36969697,12.95208333,22,2,55,5,8,ARMSTRONG     ,3,1,1,0,8,1,1,2.149461055,13.73658537
3,56,332,2005,0,0,0,0,0,0,0.449621212,2374,3523,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2006,0,0,0,0,0,0,0.449621212,2374,3576,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2007,1,0,0,0,0,1,0.449621212,2374,3607,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2008,0,0,0,0,0,0,0.449621212,2374,3634,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2009,0,0,0,0,0,0,0.449621212,2374,3804,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2010,1,0,0,0,0,1,0.449621212,2374,3804,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2011,0,0,0,0,0,0,0.449621212,2374,3804,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,332,2012,0,0,0,0,0,0,0.449621212,2374,3804,12.95208333,13.40170455,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,11,0,0,0,24.46503791
3,56,342,2005,0,0,0,0,0,0,0.370643939,1957,3523,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2006,0,0,0,0,0,0,0.370643939,1957,3576,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2007,0,0,0,0,0,0,0.370643939,1957,3607,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2008,1,0,0,0,0,1,0.370643939,1957,3634,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2009,0,0,0,0,0,0,0.370643939,1957,3804,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2010,1,0,0,1,1,0,0.370643939,1957,3804,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2011,0,0,0,0,0,0,0.370643939,1957,3804,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,342,2012,0,0,0,0,0,0,0.370643939,1957,3804,13.40170455,13.77234848,22,2,55,5,8,ARMSTRONG     ,4,1,0,0,9,0,0,0,24.28206438
3,56,352,2005,0,0,0,0,0,0,0.382007576,2017,3523,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2006,0,0,0,0,0,0,0.382007576,2017,3576,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2007,0,0,0,0,0,0,0.382007576,2017,3607,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2008,0,0,0,0,0,0,0.382007576,2017,3634,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2009,0,0,0,0,0,0,0.382007576,2017,3804,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2010,0,0,0,0,0,0,0.382007576,2017,3804,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2011,1,0,0,1,1,0,0.382007576,2017,3804,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,352,2012,0,0,0,0,0,0,0.382007576,2017,3804,13.77234848,14.15435606,22,2,55,5,8,ARMSTRONG     ,5,1,0,0,10,0,0,0,26.17749132
3,56,362,2005,0,0,0,0,0,0,0.673674242,3557,3523,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2006,2,0,0,1,1,1,0.673674242,3557,3576,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2007,1,0,0,1,1,0,0.673674242,3557,3607,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2008,3,1,1,1,2,1,0.673674242,3557,3634,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2009,0,0,0,0,0,0,0.673674242,3557,3804,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2010,1,1,1,1,2,0,0.673674242,3557,3804,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2011,0,0,0,0,0,0,0.673674242,3557,3804,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,362,2012,1,0,0,0,0,1,0.673674242,3557,3804,14.15435606,14.8280303,22,2,45,5,8,ARMSTRONG     ,5,0,0,0,15,0,3,3.883274458,22.26595446
3,56,372,2005,0,0,0,0,0,0,0.656439394,3466,3523,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2006,0,0,0,0,0,0,0.656439394,3466,3576,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2007,1,0,0,1,1,0,0.656439394,3466,3607,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2008,0,0,0,0,0,0,0.656439394,3466,3634,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2009,0,0,0,0,0,0,0.656439394,3466,3804,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2010,2,1,1,1,2,0,0.656439394,3466,3804,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2011,0,0,0,0,0,0,0.656439394,3466,3804,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,372,2012,2,0,0,0,0,2,0.656439394,3466,3804,14.8280303,15.4844697,22,2,45,5,5,ARMSTRONG     ,4,0,1,0,13,0,1,6.923772673,19.80380842
3,56,382,2005,3,0,2,3,3,0,0.552272727,2916,3523,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2006,0,0,0,0,0,0,0.552272727,2916,3576,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2007,0,0,0,0,0,0,0.552272727,2916,3607,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2008,1,0,0,0,0,1,0.552272727,2916,3634,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2009,1,0,1,1,1,0,0.552272727,2916,3804,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2010,0,0,0,0,0,0,0.552272727,2916,3804,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2011,1,0,1,1,1,0,0.552272727,2916,3804,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,382,2012,1,0,0,0,0,1,0.552272727,2916,3804,15.4844697,16.03674242,22,2,55,5,5,ARMSTRONG     ,5,1,1,0,7,0,2,5.400399139,12.67489712
3,56,392,2005,2,0,0,1,1,1,0.309280303,1633,3469,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2006,0,0,0,0,0,0,0.309280303,1633,3521,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2007,0,0,0,0,0,0,0.309280303,1633,3372,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2008,0,0,0,0,0,0,0.309280303,1633,3372,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2009,0,0,0,0,0,0,0.309280303,1633,3387,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2010,0,0,0,0,0,0,0.309280303,1633,3387,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2011,0,0,0,0,0,0,0.309280303,1633,3387,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,392,2012,1,0,0,1,1,0,0.309280303,1633,3387,16.03674242,16.34602273,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,1,1,1,2.521910064,3.233312921
3,56,402,2005,0,0,0,0,0,0,0.646022727,3411,3469,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2006,1,0,0,0,0,1,0.646022727,3411,3521,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2007,0,0,0,0,0,0,0.646022727,3411,3372,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2008,1,0,0,0,0,1,0.646022727,3411,3372,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2009,1,0,0,0,0,1,0.646022727,3411,3387,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2010,0,0,0,0,0,0,0.646022727,3411,3387,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2011,1,0,0,1,1,0,0.646022727,3411,3387,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,56,402,2012,0,0,0,0,0,0,0.646022727,3411,3387,16.34602273,16.91818182,22,2,55,5,5,ARMSTRONG     ,5,0,1,0,15,1,2,4.093625632,23.21899736
3,58,10,2005,1,0,0,1,1,0,0.479924242,2534,479,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2006,1,0,0,0,0,1,0.479924242,2534,486,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2007,0,0,0,0,0,0,0.479924242,2534,490,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2008,0,0,0,0,0,0,0.479924242,2534,494,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2009,0,0,0,0,0,0,0.479924242,2534,438,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2010,0,0,0,0,0,0,0.479924242,2534,438,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2011,0,0,0,0,0,0,0.479924242,2534,438,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,58,10,2012,0,0,0,0,0,0,0.479924242,2534,438,0,0.479924242,20,2,55,0,0,ARMSTRONG     ,6,0,0,0,1,1,6,8.442097874,2.083662194
3,66,60,2005,0,0,0,0,0,0,0.566098485,2989,3790,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2006,1,0,0,1,1,0,0.566098485,2989,3828,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2007,0,0,0,0,0,0,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2008,0,0,0,0,0,0,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2009,1,0,0,0,0,1,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2010,0,0,0,0,0,0,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2011,0,0,0,0,0,0,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,60,2012,0,0,0,0,0,0,0.566098485,2989,3821,1.891477273,2.457575758,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,17,0,2,3.63326873,30.0301104
3,66,70,2005,0,0,0,0,0,0,0.373484848,1972,3790,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2006,0,0,0,0,0,0,0.373484848,1972,3828,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2007,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2008,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2009,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2010,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2011,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,70,2012,0,0,0,0,0,0,0.373484848,1972,3821,2.457575758,2.831060606,24,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,3.494932752,5.354969574
3,66,80,2005,0,0,0,0,0,0,0.663825758,3505,3790,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2006,0,0,0,0,0,0,0.663825758,3505,3828,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2007,0,0,0,0,0,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2008,0,0,0,0,0,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2009,2,1,1,1,2,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2010,2,0,1,2,2,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2011,0,0,0,0,0,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,80,2012,0,0,0,0,0,0,0.663825758,3505,3821,2.831060606,3.494886364,24,2,55,4,4,ARMSTRONG     ,5,1,1,0,20,0,1,4.457766231,30.12838802
3,66,90,2005,1,0,0,1,1,0,0.63844697,3371,4148,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2006,0,0,0,0,0,0,0.63844697,3371,4053,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2007,0,0,0,0,0,0,0.63844697,3371,4053,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2008,0,0,0,0,0,0,0.63844697,3371,4083,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2009,1,0,0,1,1,0,0.63844697,3371,4101,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2010,0,0,0,0,0,0,0.63844697,3371,4101,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2011,0,0,0,0,0,0,0.63844697,3371,4101,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,90,2012,1,0,0,0,0,1,0.63844697,3371,4101,3.494886364,4.133333333,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,8,1,3,8.174104908,12.53040641
3,66,100,2005,1,0,0,1,1,0,0.458712121,2422,4148,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2006,0,0,0,0,0,0,0.458712121,2422,4053,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2007,0,0,0,0,0,0,0.458712121,2422,4053,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2008,0,0,0,0,0,0,0.458712121,2422,4083,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2009,1,0,0,0,0,1,0.458712121,2422,4101,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2010,0,0,0,0,0,0,0.458712121,2422,4101,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2011,0,0,0,0,0,0,0.458712121,2422,4101,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,100,2012,0,0,0,0,0,0,0.458712121,2422,4101,4.133333333,4.592045455,24,2,55,4,4,ARMSTRONG     ,4,0,1,0,0,0,1,4.522227029,0
3,66,190,2005,2,0,0,2,2,0,0.34375,1815,4165,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2006,0,0,0,0,0,0,0.34375,1815,4127,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2007,0,0,0,0,0,0,0.34375,1815,4127,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2008,0,0,0,0,0,0,0.34375,1815,4158,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2009,0,0,0,0,0,0,0.34375,1815,4177,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2010,0,0,0,0,0,0,0.34375,1815,4177,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2011,1,0,0,0,0,1,0.34375,1815,4177,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,190,2012,0,0,0,0,0,0,0.34375,1815,4177,8.049621212,8.393371212,24,2,55,8,8,ARMSTRONG     ,5,0,0,0,15,1,1,1.06235868,43.63636364
3,66,200,2005,0,0,0,0,0,0,0.69280303,3658,4165,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2006,0,0,0,0,0,0,0.69280303,3658,4127,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2007,0,0,0,0,0,0,0.69280303,3658,4127,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2008,0,0,0,0,0,0,0.69280303,3658,4158,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2009,0,0,0,0,0,0,0.69280303,3658,4177,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2010,0,0,0,0,0,0,0.69280303,3658,4177,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2011,1,0,0,0,0,1,0.69280303,3658,4177,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,200,2012,0,0,0,0,0,0,0.69280303,3658,4177,8.393371212,9.086174242,24,2,55,4,4,ARMSTRONG     ,5,0,1,0,25,0,1,2.352198974,36.08529251
3,66,210,2005,0,0,0,0,0,0,0.331818182,1752,4165,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2006,0,0,0,0,0,0,0.331818182,1752,4127,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2007,0,0,0,0,0,0,0.331818182,1752,4127,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2008,0,0,0,0,0,0,0.331818182,1752,4158,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2009,0,0,0,0,0,0,0.331818182,1752,4177,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2010,1,0,0,1,1,0,0.331818182,1752,4177,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2011,0,0,0,0,0,0,0.331818182,1752,4177,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,210,2012,0,0,0,0,0,0,0.331818182,1752,4177,9.086174242,9.417992424,22,2,45,4,4,ARMSTRONG     ,5,0,1,0,27,0,1,2.687589543,81.36986301
3,66,220,2005,0,0,0,0,0,0,0.450568182,2379,4165,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2006,1,0,0,1,1,0,0.450568182,2379,4127,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2007,0,0,0,0,0,0,0.450568182,2379,4127,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2008,0,0,0,0,0,0,0.450568182,2379,4158,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2009,1,0,0,1,1,0,0.450568182,2379,4177,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2010,1,0,0,1,1,0,0.450568182,2379,4177,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2011,1,1,1,1,2,0,0.450568182,2379,4177,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,220,2012,0,0,0,0,0,0,0.450568182,2379,4177,9.417992424,9.868560606,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,20,0,1,4.047868322,44.38839849
3,66,230,2005,0,0,0,0,0,0,0.466666667,2464,4165,9.868560606,10.33522727,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,10,1,2,4.74266681,21.42857143
3,66,230,2006,0,0,0,0,0,0,0.466666667,2464,4127,9.868560606,10.33522727,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,10,1,2,4.74266681,21.42857143
3,66,230,2007,0,0,0,0,0,0,0.466666667,2464,4127,9.868560606,10.33522727,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,10,1,2,4.74266681,21.42857143
3,66,230,2008,0,0,0,0,0,0,0.466666667,2464,4158,9.868560606,10.33522727,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,10,1,2,4.74266681,21.42857143
3,66,230,2009,0,0,0,0,0,0,0.466666667,2464,4177,9.868560606,10.33522727,22,2,45,3,3,ARMSTRONG     ,5,0,1,0,10,1,2,4.74266681,21.42857143
